Year,Quarter,Month,Day,Item Purchased,Count of Customer Reference ID,Payment Method,Sum of Review Rating,Sum of Purchase Amount (USD)
2023,Qtr 1,January,11,Trench Coat,1,Cash,5,35
2023,Qtr 1,January,11,Trousers,1,Credit Card,2,16
2023,Qtr 1,January,12,Belt,1,Credit Card,5,89
2023,Qtr 1,January,12,Blazer,1,Credit Card,2,112
2023,Qtr 1,January,12,Cardigan,1,Credit Card,4,138
2023,Qtr 1,January,12,Dress,1,Credit Card,4,99
2023,Qtr 1,January,12,Hat,1,Credit Card,3,180
2023,Qtr 1,January,12,Onesie,1,Credit Card,2,152
2023,Qtr 1,January,12,Pants,1,Cash,2,47
2023,Qtr 1,January,12,Scarf,1,Cash,3,32
2023,Qtr 1,January,12,Socks,1,Cash,2,157
2023,Qtr 1,January,12,Trench Coat,1,Credit Card,4,101
2023,Qtr 1,January,13,Backpack,1,Cash,3,157
2023,Qtr 1,January,13,Backpack,1,Credit Card,2,190
2023,Qtr 1,January,13,Skirt,1,Cash,3,37
2023,Qtr 1,January,13,Skirt,1,Credit Card,5,69
2023,Qtr 1,January,13,Sneakers,1,Credit Card,2,37
2023,Qtr 1,January,13,Tank Top,1,Cash,4,28
2023,Qtr 1,January,13,Wallet,1,Credit Card,3,88
2023,Qtr 1,January,14,Backpack,1,Cash,3,120
2023,Qtr 1,January,14,Belt,1,Credit Card,2,61
2023,Qtr 1,January,14,Blouse,1,Cash,3,190
2023,Qtr 1,January,14,Camisole,1,Credit Card,3,115
2023,Qtr 1,January,14,Handbag,1,Credit Card,5,189
2023,Qtr 1,January,14,Hoodie,1,Cash,4,150
2023,Qtr 1,January,14,Jumpsuit,1,Credit Card,5,90
2023,Qtr 1,January,14,Sneakers,1,Cash,3,30
2023,Qtr 1,January,14,Trousers,1,Credit Card,3,140
2023,Qtr 1,January,14,T-shirt,1,Cash,2,87
2023,Qtr 1,January,14,T-shirt,1,Credit Card,2,107
2023,Qtr 1,January,15,Blazer,2,Credit Card,6,303
2023,Qtr 1,January,15,Flip-Flops,1,Credit Card,3,54
2023,Qtr 1,January,15,Kimono,1,Cash,3,157
2023,Qtr 1,January,15,Onesie,1,Cash,2,103
2023,Qtr 1,January,15,Shorts,1,Cash,4,109
2023,Qtr 1,January,15,Socks,1,Credit Card,3,64
2023,Qtr 1,January,15,Sweater,1,Credit Card,2,172
2023,Qtr 1,January,15,Tunic,1,Cash,3,183
2023,Qtr 1,January,15,Umbrella,1,Cash,3,129
2023,Qtr 1,January,15,Vest,1,Credit Card,3,104
2023,Qtr 1,January,16,Backpack,1,Cash,3,157
2023,Qtr 1,January,16,Belt,1,Cash,2,55
2023,Qtr 1,January,16,Bowtie,1,Cash,4,157
2023,Qtr 1,January,16,Coat,1,Cash,3,41
2023,Qtr 1,January,16,Coat,1,Credit Card,3,93
2023,Qtr 1,January,16,Handbag,1,Credit Card,3,87
2023,Qtr 1,January,16,Hat,1,Cash,3,155
2023,Qtr 1,January,16,Hat,1,Credit Card,4,157
2023,Qtr 1,January,16,Onesie,1,Credit Card,4,192
2023,Qtr 1,January,16,Slippers,1,Cash,4,124
2023,Qtr 1,January,16,Tie,1,Cash,2,152
2023,Qtr 1,January,16,Tie,1,Credit Card,4,157
2023,Qtr 1,January,16,Wallet,1,Cash,5,119
2023,Qtr 1,January,17,Belt,1,Cash,4,157
2023,Qtr 1,January,17,Belt,2,Credit Card,5,211
2023,Qtr 1,January,17,Boots,1,Credit Card,5,171
2023,Qtr 1,January,17,Cardigan,2,Cash,6,161
2023,Qtr 1,January,17,Handbag,1,Cash,5,37
2023,Qtr 1,January,17,Jeans,1,Cash,4,142
2023,Qtr 1,January,17,Onesie,1,Cash,2,169
2023,Qtr 1,January,17,Poncho,1,Cash,2,157
2023,Qtr 1,January,17,Skirt,1,Credit Card,3,72
2023,Qtr 1,January,18,Belt,1,Cash,3,157
2023,Qtr 1,January,18,Hoodie,1,Credit Card,4,141
2023,Qtr 1,January,18,Jeans,1,Cash,4,137
2023,Qtr 1,January,18,Jumpsuit,1,Cash,2,159
2023,Qtr 1,January,18,Raincoat,1,Credit Card,3,91
2023,Qtr 1,January,18,Sandals,1,Credit Card,5,193
2023,Qtr 1,January,18,Scarf,1,Credit Card,3,42
2023,Qtr 1,January,18,Trench Coat,1,Cash,2,157
2023,Qtr 1,January,18,Trousers,1,Cash,4,199
2023,Qtr 1,January,19,Hat,1,Cash,2,133
2023,Qtr 1,January,19,Polo Shirt,1,Credit Card,5,32
2023,Qtr 1,January,19,Trench Coat,1,Credit Card,3,130
2023,Qtr 1,January,19,Tunic,1,Cash,4,113
2023,Qtr 1,January,20,Boots,1,Credit Card,2,24
2023,Qtr 1,January,20,Camisole,1,Cash,3,164
2023,Qtr 1,January,20,Hat,1,Credit Card,5,157
2023,Qtr 1,January,20,Jumpsuit,1,Cash,3,124
2023,Qtr 1,January,20,Raincoat,1,Credit Card,3,109
2023,Qtr 1,January,20,Sweater,1,Credit Card,3,157
2023,Qtr 1,January,20,Tank Top,1,Cash,5,63
2023,Qtr 1,January,20,Tank Top,1,Credit Card,2,113
2023,Qtr 1,January,20,T-shirt,1,Cash,4,66
2023,Qtr 1,January,21,Belt,2,Credit Card,9,251
2023,Qtr 1,January,21,Blazer,1,Cash,5,157
2023,Qtr 1,January,21,Flip-Flops,1,Credit Card,5,18
2023,Qtr 1,January,21,Kimono,1,Cash,3,116
2023,Qtr 1,January,21,Kimono,1,Credit Card,1,45
2023,Qtr 1,January,21,Loafers,1,Credit Card,4,186
2023,Qtr 1,January,21,Polo Shirt,1,Credit Card,4,157
2023,Qtr 1,January,21,Scarf,1,Cash,5,20
2023,Qtr 1,January,21,T-shirt,1,Cash,3,75
2023,Qtr 1,January,21,Umbrella,1,Cash,2,115
2023,Qtr 1,January,21,Vest,1,Cash,4,58
2023,Qtr 1,January,22,Belt,1,Cash,4,139
2023,Qtr 1,January,22,Belt,1,Credit Card,4,144
2023,Qtr 1,January,22,Bowtie,1,Credit Card,4,187
2023,Qtr 1,January,22,Coat,1,Cash,3,157
2023,Qtr 1,January,22,Shorts,2,Cash,5,316
2023,Qtr 1,January,22,Skirt,2,Credit Card,8,165
2023,Qtr 1,January,22,Umbrella,1,Credit Card,4,151
2023,Qtr 1,January,23,Camisole,1,Cash,3,44
2023,Qtr 1,January,23,Dress,1,Credit Card,2,33
2023,Qtr 1,January,23,Hoodie,1,Cash,3,167
2023,Qtr 1,January,23,Hoodie,1,Credit Card,3,155
2023,Qtr 1,January,23,Loafers,1,Credit Card,2,157
2023,Qtr 1,January,23,Overalls,1,Credit Card,5,182
2023,Qtr 1,January,23,Poncho,1,Credit Card,5,131
2023,Qtr 1,January,23,Raincoat,1,Credit Card,2,73
2023,Qtr 1,January,23,Shorts,1,Credit Card,2,26
2023,Qtr 1,January,23,Sweater,1,Cash,2,157
2023,Qtr 1,January,23,Tunic,1,Credit Card,2,146
2023,Qtr 1,January,24,Blouse,1,Cash,2,66
2023,Qtr 1,January,24,Handbag,1,Cash,2,157
2023,Qtr 1,January,24,Hoodie,1,Credit Card,1,197
2023,Qtr 1,January,24,Pajamas,1,Credit Card,4,111
2023,Qtr 1,January,24,Sandals,1,Cash,2,177
2023,Qtr 1,January,24,Sneakers,1,Cash,3,175
2023,Qtr 1,January,24,Sweater,1,Cash,3,135
2023,Qtr 1,January,25,Blouse,1,Cash,4,135
2023,Qtr 1,January,25,Handbag,1,Credit Card,5,157
2023,Qtr 1,January,25,Jacket,1,Credit Card,3,157
2023,Qtr 1,January,25,Kimono,1,Credit Card,3,10
2023,Qtr 1,January,25,Leggings,1,Cash,3,71
2023,Qtr 1,January,25,Overalls,1,Credit Card,4,22
2023,Qtr 1,January,25,Pants,1,Cash,5,55
2023,Qtr 1,January,25,Pants,1,Credit Card,3,165
2023,Qtr 1,January,25,Sweater,1,Credit Card,5,92
2023,Qtr 1,January,25,Swimsuit,1,Credit Card,5,157
2023,Qtr 1,January,25,Umbrella,1,Cash,5,157
2023,Qtr 1,January,26,Blouse,1,Cash,4,162
2023,Qtr 1,January,26,Boots,2,Credit Card,9,3229
2023,Qtr 1,January,26,Camisole,1,Cash,4,118
2023,Qtr 1,January,26,Dress,1,Cash,3,102
2023,Qtr 1,January,26,Flip-Flops,1,Cash,2,81
2023,Qtr 1,January,26,Pajamas,1,Cash,5,157
2023,Qtr 1,January,26,Pants,2,Credit Card,7,56
2023,Qtr 1,January,26,Romper,1,Credit Card,4,153
2023,Qtr 1,January,26,Sunglasses,1,Credit Card,3,22
2023,Qtr 1,January,26,Tank Top,1,Cash,4,178
2023,Qtr 1,January,26,Trousers,1,Cash,5,31
2023,Qtr 1,January,26,Umbrella,1,Credit Card,2,102
2023,Qtr 1,January,27,Gloves,1,Credit Card,3,51
2023,Qtr 1,January,27,Pants,1,Credit Card,3,98
2023,Qtr 1,January,27,Scarf,1,Credit Card,3,181
2023,Qtr 1,January,27,Sneakers,1,Credit Card,3,157
2023,Qtr 1,January,27,Sunglasses,1,Cash,3,157
2023,Qtr 1,January,28,Blazer,1,Credit Card,4,155
2023,Qtr 1,January,28,Flip-Flops,2,Cash,8,212
2023,Qtr 1,January,28,Handbag,1,Cash,4,199
2023,Qtr 1,January,28,Hat,1,Credit Card,3,157
2023,Qtr 1,January,28,Jumpsuit,1,Credit Card,2,157
2023,Qtr 1,January,28,Loafers,1,Cash,2,157
2023,Qtr 1,January,28,Loafers,1,Credit Card,3,157
2023,Qtr 1,January,28,Sweater,1,Credit Card,5,191
2023,Qtr 1,January,28,Trench Coat,1,Credit Card,5,52
2023,Qtr 1,January,28,Vest,1,Credit Card,2,154
2023,Qtr 1,January,29,Boots,1,Cash,2,63
2023,Qtr 1,January,29,Camisole,1,Cash,4,58
2023,Qtr 1,January,29,Jumpsuit,1,Credit Card,4,157
2023,Qtr 1,January,29,Sweater,1,Cash,1,150
2023,Qtr 1,January,29,Tank Top,1,Cash,3,85
2023,Qtr 1,January,29,Trench Coat,1,Cash,5,2130
2023,Qtr 1,January,29,Umbrella,1,Credit Card,2,101
2023,Qtr 1,January,29,Vest,1,Credit Card,3,178
2023,Qtr 1,January,29,Wallet,1,Credit Card,3,62
2023,Qtr 1,January,30,Belt,1,Cash,5,32
2023,Qtr 1,January,30,Hat,1,Cash,5,10
2023,Qtr 1,January,30,Hoodie,1,Credit Card,5,77
2023,Qtr 1,January,30,Jumpsuit,1,Credit Card,3,82
2023,Qtr 1,January,30,Overalls,1,Cash,3,148
2023,Qtr 1,January,30,Sunglasses,1,Credit Card,3,54
2023,Qtr 1,January,30,Trench Coat,2,Cash,9,105
2023,Qtr 1,January,30,T-shirt,1,Credit Card,5,67
2023,Qtr 1,January,30,Tunic,1,Cash,5,126
2023,Qtr 1,January,31,Cardigan,1,Cash,4,157
2023,Qtr 1,January,31,Loafers,1,Cash,2,146
2023,Qtr 1,January,31,Raincoat,1,Credit Card,5,188
2023,Qtr 1,January,31,Romper,1,Credit Card,2,43
2023,Qtr 1,January,31,Sandals,1,Credit Card,2,116
2023,Qtr 1,January,31,Scarf,1,Credit Card,4,123
2023,Qtr 1,January,31,Sneakers,1,Credit Card,4,132
2023,Qtr 1,January,31,Socks,1,Cash,3,17
2023,Qtr 1,January,31,Trousers,1,Credit Card,5,148
2023,Qtr 1,February,1,Belt,1,Credit Card,3,132
2023,Qtr 1,February,1,Coat,1,Credit Card,5,189
2023,Qtr 1,February,1,Jeans,1,Cash,2,86
2023,Qtr 1,February,1,Tie,1,Cash,3,112
2023,Qtr 1,February,1,Trousers,1,Credit Card,3,157
2023,Qtr 1,February,1,Vest,1,Credit Card,2,179
2023,Qtr 1,February,2,Boots,1,Cash,3,56
2023,Qtr 1,February,2,Dress,1,Cash,3,195
2023,Qtr 1,February,2,Scarf,1,Cash,4,194
2023,Qtr 1,February,2,Socks,1,Credit Card,2,157
2023,Qtr 1,February,2,Trousers,1,Credit Card,3,50
2023,Qtr 1,February,2,Tunic,1,Credit Card,4,166
2023,Qtr 1,February,2,Vest,1,Cash,3,98
2023,Qtr 1,February,3,Backpack,1,Cash,5,178
2023,Qtr 1,February,3,Flannel Shirt,1,Cash,4,99
2023,Qtr 1,February,3,Loafers,1,Credit Card,4,163
2023,Qtr 1,February,3,Sweater,1,Credit Card,2,106
2023,Qtr 1,February,3,Tie,1,Credit Card,3,168
2023,Qtr 1,February,3,Tunic,1,Cash,1,157
2023,Qtr 1,February,4,Cardigan,1,Credit Card,3,26
2023,Qtr 1,February,4,Flannel Shirt,1,Credit Card,3,48
2023,Qtr 1,February,4,Flip-Flops,1,Cash,3,181
2023,Qtr 1,February,4,Gloves,1,Cash,3,101
2023,Qtr 1,February,4,Leggings,1,Credit Card,2,56
2023,Qtr 1,February,4,Poncho,1,Credit Card,5,117
2023,Qtr 1,February,4,Raincoat,1,Credit Card,5,79
2023,Qtr 1,February,4,Romper,1,Cash,3,49
2023,Qtr 1,February,4,Sandals,1,Cash,5,120
2023,Qtr 1,February,4,Skirt,1,Credit Card,2,157
2023,Qtr 1,February,4,Sneakers,1,Cash,5,166
2023,Qtr 1,February,4,Socks,1,Cash,4,121
2023,Qtr 1,February,4,Tie,1,Credit Card,3,12
2023,Qtr 1,February,4,Wallet,2,Credit Card,8,307
2023,Qtr 1,February,5,Backpack,1,Credit Card,5,46
2023,Qtr 1,February,5,Blouse,2,Credit Card,7,201
2023,Qtr 1,February,5,Handbag,1,Credit Card,3,4619
2023,Qtr 1,February,5,Kimono,1,Cash,3,88
2023,Qtr 1,February,5,Pants,1,Cash,3,71
2023,Qtr 1,February,5,Polo Shirt,1,Cash,3,45
2023,Qtr 1,February,5,Scarf,1,Credit Card,2,165
2023,Qtr 1,February,5,Shorts,1,Credit Card,4,157
2023,Qtr 1,February,5,Trousers,1,Credit Card,4,102
2023,Qtr 1,February,6,Backpack,1,Credit Card,5,82
2023,Qtr 1,February,6,Cardigan,1,Cash,3,157
2023,Qtr 1,February,6,Cardigan,1,Credit Card,4,174
2023,Qtr 1,February,6,Coat,1,Cash,4,102
2023,Qtr 1,February,6,Jumpsuit,1,Cash,3,154
2023,Qtr 1,February,6,Vest,1,Credit Card,2,95
2023,Qtr 1,February,7,Belt,1,Cash,5,76
2023,Qtr 1,February,7,Belt,1,Credit Card,4,166
2023,Qtr 1,February,7,Camisole,1,Cash,4,14
2023,Qtr 1,February,7,Pajamas,1,Credit Card,4,140
2023,Qtr 1,February,7,Pants,1,Cash,3,82
2023,Qtr 1,February,7,Polo Shirt,1,Cash,2,187
2023,Qtr 1,February,7,Scarf,1,Credit Card,3,199
2023,Qtr 1,February,7,Slippers,1,Cash,2,178
2023,Qtr 1,February,7,Vest,1,Credit Card,2,129
2023,Qtr 1,February,7,Wallet,1,Credit Card,5,163
2023,Qtr 1,February,8,Hat,1,Credit Card,3,136
2023,Qtr 1,February,8,Poncho,1,Cash,5,186
2023,Qtr 1,February,8,Tunic,1,Credit Card,3,13
2023,Qtr 1,February,9,Backpack,1,Cash,2,71
2023,Qtr 1,February,9,Dress,1,Cash,3,110
2023,Qtr 1,February,9,Dress,1,Credit Card,4,41
2023,Qtr 1,February,9,Handbag,1,Cash,5,49
2023,Qtr 1,February,9,Hoodie,1,Cash,5,157
2023,Qtr 1,February,9,Kimono,1,Credit Card,3,58
2023,Qtr 1,February,9,Raincoat,1,Credit Card,5,138
2023,Qtr 1,February,9,Romper,1,Credit Card,5,50
2023,Qtr 1,February,9,Skirt,1,Credit Card,3,107
2023,Qtr 1,February,9,Sneakers,1,Cash,4,157
2023,Qtr 1,February,9,Sunglasses,1,Credit Card,3,154
2023,Qtr 1,February,9,Vest,1,Cash,5,133
2023,Qtr 1,February,9,Vest,1,Credit Card,2,167
2023,Qtr 1,February,10,Camisole,1,Cash,3,145
2023,Qtr 1,February,10,Hoodie,1,Credit Card,3,157
2023,Qtr 1,February,10,Leggings,1,Cash,3,157
2023,Qtr 1,February,10,Loafers,1,Cash,3,147
2023,Qtr 1,February,10,Onesie,2,Cash,8,328
2023,Qtr 1,February,10,Pants,1,Credit Card,3,157
2023,Qtr 1,February,10,Tie,1,Cash,3,172
2023,Qtr 1,February,11,Backpack,1,Credit Card,3,169
2023,Qtr 1,February,11,Cardigan,1,Credit Card,5,33
2023,Qtr 1,February,11,Coat,1,Cash,4,166
2023,Qtr 1,February,11,Hat,1,Credit Card,3,131
2023,Qtr 1,February,11,Jeans,2,Credit Card,9,2976
2023,Qtr 1,February,11,Raincoat,1,Cash,3,180
2023,Qtr 1,February,11,Scarf,1,Credit Card,5,147
2023,Qtr 1,February,11,Sneakers,1,Cash,5,157
2023,Qtr 1,February,11,Socks,1,Cash,3,78
2023,Qtr 1,February,12,Hoodie,1,Credit Card,2,49
2023,Qtr 1,February,12,Romper,1,Cash,3,157
2023,Qtr 1,February,12,Sunglasses,1,Cash,3,40
2023,Qtr 1,February,12,Tie,1,Credit Card,2,29
2023,Qtr 1,February,12,Vest,1,Cash,2,157
2023,Qtr 1,February,13,Blazer,1,Cash,3,14
2023,Qtr 1,February,13,Flannel Shirt,1,Cash,3,43
2023,Qtr 1,February,13,Overalls,1,Credit Card,3,55
2023,Qtr 1,February,13,Raincoat,1,Cash,3,150
2023,Qtr 1,February,13,Shorts,1,Credit Card,5,77
2023,Qtr 1,February,13,Skirt,1,Credit Card,4,38
2023,Qtr 1,February,13,Sneakers,1,Cash,2,192
2023,Qtr 1,February,13,Sunglasses,1,Credit Card,3,61
2023,Qtr 1,February,13,Tie,1,Cash,5,63
2023,Qtr 1,February,13,Trench Coat,1,Cash,3,158
2023,Qtr 1,February,13,Trench Coat,1,Credit Card,3,17
2023,Qtr 1,February,13,T-shirt,1,Cash,4,190
2023,Qtr 1,February,13,Tunic,1,Cash,2,196
2023,Qtr 1,February,13,Vest,1,Cash,4,57
2023,Qtr 1,February,14,Belt,1,Cash,5,134
2023,Qtr 1,February,14,Boots,1,Credit Card,4,193
2023,Qtr 1,February,14,Loafers,1,Credit Card,2,53
2023,Qtr 1,February,14,Swimsuit,1,Cash,3,143
2023,Qtr 1,February,14,Tank Top,1,Cash,5,157
2023,Qtr 1,February,14,Tie,1,Credit Card,4,157
2023,Qtr 1,February,15,Blouse,1,Credit Card,4,130
2023,Qtr 1,February,15,Boots,1,Cash,5,157
2023,Qtr 1,February,15,Boots,1,Credit Card,3,71
2023,Qtr 1,February,15,Camisole,1,Cash,2,51
2023,Qtr 1,February,15,Flannel Shirt,1,Cash,5,157
2023,Qtr 1,February,15,Overalls,1,Cash,3,30
2023,Qtr 1,February,15,Romper,1,Cash,4,94
2023,Qtr 1,February,15,Shorts,2,Cash,8,314
2023,Qtr 1,February,15,Tie,1,Cash,5,199
2023,Qtr 1,February,15,T-shirt,1,Cash,2,47
2023,Qtr 1,February,16,Belt,1,Cash,2,157
2023,Qtr 1,February,16,Camisole,2,Cash,5,84
2023,Qtr 1,February,16,Cardigan,1,Cash,3,110
2023,Qtr 1,February,16,Cardigan,1,Credit Card,2,107
2023,Qtr 1,February,16,Flannel Shirt,1,Credit Card,3,183
2023,Qtr 1,February,16,Hat,1,Credit Card,3,68
2023,Qtr 1,February,16,Jumpsuit,1,Cash,5,157
2023,Qtr 1,February,16,Poncho,1,Cash,5,157
2023,Qtr 1,February,16,Romper,1,Credit Card,5,13
2023,Qtr 1,February,16,Shorts,1,Cash,3,36
2023,Qtr 1,February,16,Skirt,1,Credit Card,3,179
2023,Qtr 1,February,16,Sun Hat,1,Credit Card,3,106
2023,Qtr 1,February,16,Tunic,1,Credit Card,2,143
2023,Qtr 1,February,16,Umbrella,1,Cash,5,157
2023,Qtr 1,February,16,Vest,1,Cash,4,80
2023,Qtr 1,February,17,Bowtie,1,Credit Card,3,97
2023,Qtr 1,February,17,Kimono,1,Cash,2,170
2023,Qtr 1,February,17,Sandals,1,Cash,3,190
2023,Qtr 1,February,17,Scarf,1,Credit Card,3,111
2023,Qtr 1,February,17,Skirt,1,Cash,4,157
2023,Qtr 1,February,17,Skirt,2,Credit Card,5,110
2023,Qtr 1,February,17,Swimsuit,1,Credit Card,5,57
2023,Qtr 1,February,17,Trench Coat,1,Cash,3,17
2023,Qtr 1,February,17,Tunic,1,Cash,2,151
2023,Qtr 1,February,17,Wallet,1,Credit Card,3,136
2023,Qtr 1,February,18,Backpack,1,Credit Card,3,154
2023,Qtr 1,February,18,Jacket,1,Cash,5,46
2023,Qtr 1,February,18,Jeans,1,Cash,4,54
2023,Qtr 1,February,18,Raincoat,1,Credit Card,3,157
2023,Qtr 1,February,18,Shorts,1,Cash,3,133
2023,Qtr 1,February,18,Sun Hat,1,Credit Card,5,157
2023,Qtr 1,February,18,Swimsuit,1,Credit Card,3,157
2023,Qtr 1,February,19,Blazer,1,Cash,3,157
2023,Qtr 1,February,19,Blouse,1,Credit Card,5,55
2023,Qtr 1,February,19,Jeans,1,Cash,3,167
2023,Qtr 1,February,19,Leggings,1,Credit Card,2,157
2023,Qtr 1,February,19,Pajamas,1,Credit Card,5,39
2023,Qtr 1,February,19,Scarf,1,Credit Card,5,200
2023,Qtr 1,February,19,Slippers,1,Cash,3,157
2023,Qtr 1,February,19,Sweater,1,Credit Card,5,47
2023,Qtr 1,February,19,Umbrella,1,Credit Card,4,107
2023,Qtr 1,February,20,Camisole,1,Credit Card,4,109
2023,Qtr 1,February,20,Flannel Shirt,1,Credit Card,2,32
2023,Qtr 1,February,20,Hat,1,Credit Card,2,200
2023,Qtr 1,February,20,Leggings,1,Cash,5,21
2023,Qtr 1,February,20,Polo Shirt,1,Cash,2,157
2023,Qtr 1,February,20,Scarf,1,Credit Card,4,33
2023,Qtr 1,February,20,Skirt,1,Cash,1,157
2023,Qtr 1,February,20,Sweater,1,Cash,2,90
2023,Qtr 1,February,21,Backpack,1,Credit Card,3,130
2023,Qtr 1,February,21,Boots,1,Cash,3,82
2023,Qtr 1,February,21,Flip-Flops,1,Cash,2,30
2023,Qtr 1,February,21,Hoodie,1,Cash,3,70
2023,Qtr 1,February,21,Jacket,1,Credit Card,3,157
2023,Qtr 1,February,21,Leggings,1,Cash,3,157
2023,Qtr 1,February,21,Overalls,1,Cash,3,46
2023,Qtr 1,February,21,Sandals,1,Credit Card,4,94
2023,Qtr 1,February,21,Shorts,1,Cash,3,128
2023,Qtr 1,February,21,Skirt,1,Cash,5,144
2023,Qtr 1,February,21,Sweater,1,Cash,3,57
2023,Qtr 1,February,21,Tank Top,1,Credit Card,2,31
2023,Qtr 1,February,21,Trench Coat,1,Credit Card,5,33
2023,Qtr 1,February,22,Backpack,1,Cash,2,157
2023,Qtr 1,February,22,Blouse,1,Cash,3,157
2023,Qtr 1,February,22,Boots,1,Cash,3,157
2023,Qtr 1,February,22,Leggings,1,Credit Card,4,76
2023,Qtr 1,February,22,Raincoat,1,Cash,2,157
2023,Qtr 1,February,22,Sneakers,1,Credit Card,2,121
2023,Qtr 1,February,22,Socks,2,Credit Card,8,2985
2023,Qtr 1,February,22,Swimsuit,1,Credit Card,3,47
2023,Qtr 1,February,22,T-shirt,1,Cash,5,157
2023,Qtr 1,February,22,Wallet,1,Credit Card,4,64
2023,Qtr 1,February,23,Coat,1,Cash,4,170
2023,Qtr 1,February,23,Dress,1,Cash,5,157
2023,Qtr 1,February,23,Handbag,1,Cash,4,18
2023,Qtr 1,February,23,Hat,1,Cash,3,113
2023,Qtr 1,February,23,Loafers,1,Credit Card,3,157
2023,Qtr 1,February,23,Onesie,2,Cash,7,222
2023,Qtr 1,February,23,Scarf,1,Credit Card,3,185
2023,Qtr 1,February,23,Tank Top,1,Credit Card,2,128
2023,Qtr 1,February,24,Backpack,1,Cash,5,124
2023,Qtr 1,February,24,Cardigan,1,Cash,5,22
2023,Qtr 1,February,24,Gloves,1,Cash,4,157
2023,Qtr 1,February,24,Gloves,1,Credit Card,3,157
2023,Qtr 1,February,24,Overalls,1,Cash,3,132
2023,Qtr 1,February,24,Raincoat,1,Credit Card,2,60
2023,Qtr 1,February,24,Slippers,1,Cash,3,157
2023,Qtr 1,February,24,Sunglasses,1,Cash,3,80
2023,Qtr 1,February,24,Tunic,1,Cash,2,49
2023,Qtr 1,February,25,Belt,1,Credit Card,3,157
2023,Qtr 1,February,25,Bowtie,1,Cash,4,15
2023,Qtr 1,February,25,Flannel Shirt,1,Cash,2,157
2023,Qtr 1,February,25,Gloves,1,Cash,4,35
2023,Qtr 1,February,25,Sandals,1,Credit Card,5,44
2023,Qtr 1,February,25,Tank Top,1,Credit Card,3,76
2023,Qtr 1,February,26,Gloves,1,Credit Card,4,43
2023,Qtr 1,February,26,Jacket,1,Credit Card,2,139
2023,Qtr 1,February,26,Pajamas,1,Cash,3,157
2023,Qtr 1,February,26,Poncho,1,Credit Card,4,36
2023,Qtr 1,February,26,Shorts,1,Credit Card,2,78
2023,Qtr 1,February,26,Tank Top,1,Credit Card,2,157
2023,Qtr 1,February,26,Wallet,1,Credit Card,4,171
2023,Qtr 1,February,27,Handbag,1,Cash,5,192
2023,Qtr 1,February,27,Polo Shirt,1,Credit Card,2,160
2023,Qtr 1,February,27,Romper,1,Credit Card,5,197
2023,Qtr 1,February,27,Sunglasses,1,Cash,3,149
2023,Qtr 1,February,27,Sunglasses,1,Credit Card,3,126
2023,Qtr 1,February,27,Sweater,1,Credit Card,3,157
2023,Qtr 1,February,27,Vest,1,Cash,1,122
2023,Qtr 1,February,28,Belt,1,Credit Card,4,23
2023,Qtr 1,February,28,Cardigan,1,Credit Card,3,90
2023,Qtr 1,February,28,Jeans,1,Credit Card,5,157
2023,Qtr 1,February,28,Swimsuit,1,Cash,5,3393
2023,Qtr 1,February,28,Tie,1,Cash,3,70
2023,Qtr 1,February,28,Trench Coat,1,Credit Card,5,172
2023,Qtr 1,February,28,T-shirt,1,Cash,4,188
2023,Qtr 1,February,28,Wallet,1,Credit Card,4,107
2023,Qtr 1,March,1,Boots,1,Cash,3,70
2023,Qtr 1,March,1,Boots,1,Credit Card,3,152
2023,Qtr 1,March,1,Hat,1,Credit Card,2,36
2023,Qtr 1,March,1,Jacket,1,Cash,5,132
2023,Qtr 1,March,1,Pajamas,1,Credit Card,2,194
2023,Qtr 1,March,1,Raincoat,1,Credit Card,5,142
2023,Qtr 1,March,1,Shorts,1,Cash,4,120
2023,Qtr 1,March,1,Sunglasses,1,Cash,5,157
2023,Qtr 1,March,1,Sunglasses,1,Credit Card,5,157
2023,Qtr 1,March,1,Sweater,1,Credit Card,2,167
2023,Qtr 1,March,2,Blouse,1,Credit Card,3,3731
2023,Qtr 1,March,2,Camisole,1,Cash,3,162
2023,Qtr 1,March,2,Flannel Shirt,1,Cash,2,120
2023,Qtr 1,March,2,Handbag,1,Cash,3,77
2023,Qtr 1,March,2,Hat,1,Cash,3,46
2023,Qtr 1,March,2,Loafers,1,Credit Card,4,147
2023,Qtr 1,March,2,Overalls,1,Cash,4,28
2023,Qtr 1,March,2,Pajamas,1,Credit Card,5,198
2023,Qtr 1,March,2,Poncho,1,Credit Card,2,184
2023,Qtr 1,March,2,Raincoat,1,Cash,3,152
2023,Qtr 1,March,2,Scarf,1,Cash,4,88
2023,Qtr 1,March,3,Boots,1,Cash,4,194
2023,Qtr 1,March,3,Bowtie,1,Cash,3,43
2023,Qtr 1,March,3,Dress,1,Cash,3,44
2023,Qtr 1,March,3,Hoodie,1,Credit Card,3,157
2023,Qtr 1,March,3,Polo Shirt,1,Cash,2,180
2023,Qtr 1,March,3,Poncho,2,Credit Card,7,161
2023,Qtr 1,March,3,Romper,1,Cash,3,12
2023,Qtr 1,March,3,Shorts,1,Cash,3,65
2023,Qtr 1,March,3,Slippers,1,Credit Card,2,112
2023,Qtr 1,March,3,Sunglasses,1,Cash,3,130
2023,Qtr 1,March,3,Swimsuit,1,Cash,4,161
